Metadata_Plate,Metadata_Well,Metadata_broad_sample,Metadata_moa
24311,p22,BRD-K60923938-001-02-8,sodium channel activator
24311,p23,BRD-K60932973-001-01-7,dopamine receptor agonist
24311,p24,BRD-K61097567-001-03-6,tachykinin antagonist
24305,a01,BRD-A97104540-004-04-4,adrenergic receptor agonist
24305,a04,BRD-A97479839-003-04-2,Acetylcholine receptor antagonist
24305,a05,BRD-A97701745-001-04-6,adrenergic receptor antagonist|serotonin receptor antagonist
24305,a06,BRD-A97730597-003-03-2,sodium channel blocker
24305,a07,BRD-A97739905-001-04-2,cyclooxygenase inhibitor
24305,a08,BRD-A98299281-050-03-9,calcium channel activator
24305,a09,BRD-A98378129-001-01-4,cyclooxygenase inhibitor|calcium channel blocker|calcium-activated chloride channel blocker|mucin production inhibitor
24305,a10,BRD-A98702003-304-02-2,11-beta-HSD1 inhibitor
24305,a11,BRD-A98725278-103-01-9,serotonin receptor antagonist
24305,a15,BRD-A99177642-001-02-5,acetylcholine receptor antagonist
24305,a16,BRD-A99402294-236-02-0,bacterial cell wall synthesis inhibitor
24305,a17,BRD-A99411506-002-01-3,antioxidant
24305,a18,BRD-A99449986-001-01-4,adenine nucleotide translocase inhibitor|caspase activator|neurotrophic agent
24305,a19,BRD-A99571536-001-01-0,anti-epileptic
24305,a20,BRD-K00141480-001-03-0,anti-inflammatory agent|interleukin inhibitor
24305,a21,BRD-K00184207-001-02-4,aryl hydrocarbon receptor ligand
24305,a22,BRD-K00206590-001-01-2,ATP channel activator
24305,a23,BRD-K00259736-001-03-2,microtubule inhibitor
24305,a24,BRD-K00312224-001-03-8,estrogen receptor agonist
24305,b03,BRD-K00603606-003-03-4,purinergic receptor antagonist|platelet aggregation inhibitor
24305,b04,BRD-K00610438-003-01-7,serotonin receptor antagonist|collagen stimulant
24305,b05,BRD-K00662280-001-01-1,GABA receptor agonist
24305,b06,BRD-K00673382-001-04-9,histamine receptor antagonist
24305,b07,BRD-K00675675-003-01-2,metalloproteinase inhibitor
24305,b09,BRD-K00824317-001-03-0,glucocorticoid receptor agonist
24305,b11,BRD-K01095011-001-03-5,5 alpha reductase inhibitor
24305,b15,BRD-K01244426-236-04-8,bacterial cell wall synthesis inhibitor
24305,b16,BRD-K01292756-001-06-0,dopamine receptor antagonist
24305,b19,BRD-K01567962-001-06-5,JNK inhibitor
24305,b20,BRD-K01624546-001-02-8,LTB4 inhibitor
24305,b21,BRD-K01648091-001-04-2,Dopamine receptor antagonist
24305,b22,BRD-K01663662-003-03-8,muscarinic antagonist
24305,b23,BRD-K01815685-001-02-3,aryl hydrocarbon receptor agonist
24305,c01,BRD-K01868942-001-01-3,serotonin receptor antagonist
24305,c02,BRD-K01902415-001-03-4,PPAR receptor agonist
24305,c05,BRD-K02265150-001-04-2,norepinephrine reputake inhibitor
24305,c06,BRD-K02275692-003-03-4,bacterial cell wall synthesis inhibitor
24305,c07,BRD-K02283807-003-01-4,thromboxane receptor antagonist
24305,c09,BRD-K02404261-001-02-7,Adenosine receptor antagonist
24305,c10,BRD-K02407574-001-03-0,tubulin polymerization inhibitor
24305,c14,BRD-K02581333-001-01-8,Tyrosine phosphatase inhibitor
24305,c17,BRD-K02590140-001-01-2,cannabinoid receptor antagonist
24305,c18,BRD-K02607075-333-03-6,Acetylcholine receptor antagonist
24305,c19,BRD-K02637541-001-02-4,Cyclooxygenase inhibitor
24305,c22,BRD-K02764365-001-03-7,anthelmintic agent
24305,c23,BRD-K02867583-300-04-8,serotonin reuptake inhibitor
24305,c24,BRD-K02900412-001-02-2,protein synthesis inhibitor
24305,d01,BRD-K02953697-001-01-9,cytochrome P450 inhibitor
24305,d03,BRD-K03015355-003-01-5,adenylyl cyclase activator|Adenylate cyclase stimulant|growth hormone receptor agonist|phosphokinase stimulant
24305,d04,BRD-K03067624-300-02-9,protein synthesis inhibitor
24305,d06,BRD-K03109492-001-01-4,CDC inhibitor
24305,d07,BRD-K03384561-001-01-9,Angiogenesis inhibitor
24305,d08,BRD-K03440695-001-02-6,Acetylcholine receptor antagonist
24305,d13,BRD-K03600606-001-02-3,Beta secretase inhibitor
24305,d14,BRD-K03602135-236-02-1,HMGCR inhibitor
24305,d17,BRD-K03642198-300-01-7,hedgehog pathway inhibitor
24305,d18,BRD-K03670461-001-02-0,EGFR inhibitor
24305,d19,BRD-K03842655-001-02-1,potassium channel blocker
24305,d20,BRD-K03981224-001-02-9,Progestogen hormone
24305,d21,BRD-K04010869-001-02-6,HSP inducer|NFKB pathway inhibitor
24305,d22,BRD-K04046242-001-03-6,Estrogen receptor agonist
24305,d23,BRD-K04111260-001-01-9,Dopamine receptor antagonist
24305,d24,BRD-K04170657-001-02-4,Ras GTPase inhibitor
24305,e03,BRD-K04185004-003-03-6,Local anesthetic
24305,e04,BRD-K04414442-001-03-4,tachykinin antagonist
24305,e05,BRD-K04430056-001-02-9,nitric oxide synthase inhibitor
24305,e06,BRD-K04704168-003-03-6,HCV inhibitor
24305,e08,BRD-K04976539-001-01-0,PKC inhibitor|src inhibitor
24305,e11,BRD-K05151076-001-01-8,estrogen receptor antagonist
24305,e12,BRD-K05181084-003-02-9,dopamine receptor antagonist
24305,e13,BRD-K05181463-001-01-6,Dopamine receptor antagonist
24305,e16,BRD-K05434375-001-04-0,calcium channel blocker
24305,e19,BRD-K05464208-001-01-6,p38 MAPK inhibitor
24305,e21,BRD-K05653692-001-02-5,Glucosyltransferase inhibitor
24305,e22,BRD-K05673000-323-02-8,Bacterial cell wall synthesis inhibitor
24305,e23,BRD-K05901394-001-01-1,Dopamine receptor agonist
24305,e24,BRD-K05906022-001-02-8,HIV protease inhibitor
24305,f03,BRD-K05977355-001-02-6,sterol demethylase inhibitor
24305,f05,BRD-K06014311-001-01-2,Melatonin receptor antagonist
24305,f06,BRD-K06024458-001-01-4,cannabinoid receptor agonist
24305,f07,BRD-K06147391-003-01-9,Acetylcholine receptor antagonist
24305,f08,BRD-K06159959-001-01-2,Inhibitor of the binding of homoquinolinic acid to non-NMDA sensitive sites
24305,f12,BRD-K06208435-001-02-9,Calcium channel blocker
24305,f13,BRD-K06221026-001-03-5,Cyclooxygenase inhibitor
24305,f14,BRD-K06234293-001-01-8,TGF beta receptor inhibitor|p38 MAPK inhibitor
24305,f15,BRD-K06426971-001-01-9,histone lyinse methyltransferase inhibitor
24305,f19,BRD-K06467078-001-01-5,Adrenergic receptor antagonist
24305,f20,BRD-K06543683-001-03-6,PKC inhibitor|glycogen synthase kinase inhibitor|leucine rich repeat kinase inhibitor|SIRT inhibitor
24305,f21,BRD-K06593056-001-01-4,retinoid receptor agonist
24305,f22,BRD-K06753942-001-02-0,MEK inhibitor
24305,f23,BRD-K06854232-001-03-3,retinoid receptor agonist
24305,f24,BRD-K06980535-003-04-4,Dopamine receptor antagonist
24305,g02,BRD-K07117950-001-02-6,CDK inhibitor
24305,g06,BRD-K07212038-001-02-1,Mast cell stabilizer
24305,g07,BRD-K07220430-001-03-6,Calcium channel blocker
24305,g08,BRD-K07325606-001-02-3,PKC inhibitor
24305,g10,BRD-K07507905-236-01-8,adrenergic receptor agonist
24305,g13,BRD-K07691486-001-05-6,CDK inhibitor
24305,g14,BRD-K07888196-001-01-8,IGF-1 inhibitor
24305,g15,BRD-K08078237-001-04-0,calcium channel blocker
24305,g16,BRD-K08109516-001-01-1,glutamate receptor antagonist
24305,g17,BRD-K08115555-001-02-8,catechol O methyltransferase inhibitor|tumor necrosis factor inhibitor
24305,g18,BRD-K08132273-001-01-6,EGFR inhibitor
24305,g22,BRD-K08219523-001-01-9,Serotonin receptor agonist
24305,g23,BRD-K08252256-236-04-9,Cyclooxygenase inhibitor
24305,g24,BRD-K08287586-001-03-6,DNA synthesis inhibitor
24305,h01,BRD-K08316444-001-02-7,inhibitor of mitochondrial electron transport
24305,h05,BRD-K08438429-001-01-0,glucosylceramidase inhibitor|somatostatin receptor agonist
24305,h07,BRD-K08554278-001-02-4,DNA binding agent
24305,h09,BRD-K08619574-334-03-9,Dopamine receptor antagonist
24305,h10,BRD-K08619838-300-03-2,Acetylcholine receptor agonist
24305,h11,BRD-K08640512-003-01-5,Adrenergic receptor antagonist
24305,h13,BRD-K08806317-050-03-6,Adrenergic receptor antagonist
24305,h14,BRD-K08890269-001-01-5,Sodium channel blocker
24305,h16,BRD-K08973992-001-01-3,Oxidative stress inducer
24305,h17,BRD-K08996725-313-01-7,histamine receptor antagonist
24305,h18,BRD-K08998509-001-01-6,dopamine receptor antagonist|serotonin receptor antagonist
24305,h23,BRD-K09132007-001-01-8,casein kinase inhibitor|TGF beta receptor inhibitor
24305,i01,BRD-K09255212-001-03-4,chelating agent
24305,i02,BRD-K09397065-001-01-6,Serotonin receptor agonist
24305,i03,BRD-K09416995-001-16-7,HMGCR inhibitor
24305,i04,BRD-K09471561-001-02-6,bacterial DNA gyrase inhibitor
24305,i07,BRD-K09537769-001-01-6,DNA dependent protein kinase inhibitor|mTOR inhibitor|PI3K inhibitor
24305,i08,BRD-K09549677-300-01-8,T-type calcium channel blocker|angiogenesis inhibitor|calcium channel blocker|calcium channel inhibitor|L-type calcium channel blocker|sodium channel blocker
24305,i09,BRD-K09598619-065-01-5,tubulin polymerization inhibitor
24305,i10,BRD-K09631521-001-02-4,cytochrome P450 inhibitor
24305,i11,BRD-K09635134-001-02-4,negative control for D-erythro-MAPP
24305,i12,BRD-K09635314-001-01-8,phospholipase activator
24305,i13,BRD-K09668667-001-02-0,Carcinogen
24305,i14,BRD-K09764130-001-02-6,Cannabinoid receptor agonist
24305,i15,BRD-K09778810-001-01-5,inositol monophosphatase inhibitor
24305,i17,BRD-K09963420-066-03-4,HIV protease inhibitor
24305,i18,BRD-K10042277-001-02-7,cetylcholine receptor agonist|dopamine receptor agonist|dopamine receptor antagonist|dopamine receptor partial agonist|serotonin receptor antagonist|serotonin receptor inverse agonist
24305,i19,BRD-K10065684-001-02-5,laxative
24305,i23,BRD-K10176267-001-01-7,glutamate receptor antagonist
24305,i24,BRD-K10177585-003-01-6,Adenosine receptor antagonist
24305,j01,BRD-K10207760-236-03-0,bacterial permeability inducer
24305,j02,BRD-K10314788-003-04-4,nootropic agent
24305,j07,BRD-K10670311-001-04-9,Antirheumatic
24305,j10,BRD-K10705233-001-01-4,Cannabinoid receptor agonist
24305,j11,BRD-K10843433-001-02-9,Cyclooxygenase inhibitor
24305,j12,BRD-K10870738-001-02-4,lipoxygenase inhibitor
24305,j13,BRD-K10974103-001-03-9,Protein synthesis inhibitor
24305,j15,BRD-K10995081-001-05-5,Dopamine receptor antagonist
24305,j16,BRD-K11107424-001-01-1,histamine receptor antagonist
24305,j17,BRD-K11129031-001-04-4,Lipoprotein lipase activator
24305,j18,BRD-K11158509-001-02-0,EGFR inhibitor
24305,j19,BRD-K11163873-001-02-8,PARP inhibitor
24305,j24,BRD-K11298197-001-03-9,protein synthesis inhibitor
24305,k01,BRD-K11373525-003-01-3,Angiotensin receptor antagonist
24305,k02,BRD-K11399644-003-03-0,AMPK activator
24305,k04,BRD-K11634954-300-01-8,dopamine uptake inhibitor
24305,k06,BRD-K11696279-003-01-5,Imidazoline receptor agonist
24305,k09,BRD-K11717138-001-03-0,chloride channel blocker
24305,k10,BRD-K11742128-003-04-4,histamine receptor antagonist
24305,k13,BRD-K11911061-003-02-8,serotonin receptor antagonist
24305,k14,BRD-K11927976-050-01-1,mediator release inhibitor|syk inhibitor
24305,k17,BRD-K12102668-001-04-0,Monoamine oxidase inhibitor
24305,k18,BRD-K12120659-305-01-4,Integrin antagonist
24305,k20,BRD-K12184470-300-01-8,calcium channel blocker|T-type calcium channel blocker
24305,k21,BRD-K12219985-001-04-8,Sulfonylurea
24305,k22,BRD-K12244279-001-01-7,MEK inhibitor
24305,l03,BRD-K12357156-001-01-5,EGFR inhibitor|ErbB2 inhibitor|JAK2 inhibitor
24305,l04,BRD-K12513978-001-04-3,cyclooxygenase inhibitor
24305,l05,BRD-K12539581-001-06-2,tubulin polymerization inhibitor
24305,l12,BRD-K12932420-001-01-5,Phosphodiesterase inhibitor
24305,l14,BRD-K12994359-001-02-8,Cyclooxygenase inhibitor
24305,l19,BRD-K13169950-001-04-5,HDAC inhibitor
24305,l20,BRD-K13211965-001-01-4,dopamine receptor antagonist
24305,l21,BRD-K13261168-001-01-4,Dopamine receptor agonist
24305,m01,BRD-K13533483-001-03-0,calcineurin inhibitor|cyclophilin inhibitor|immunosuppressant|insulin expression inhibitor|T cell inhibitor
24305,m02,BRD-K13544237-001-01-0,dopamine receptor agonist|antiamyloidogenic agent
24305,m03,BRD-K13571841-001-03-7,Aspartic protease inhibitor
24305,m04,BRD-K13642330-001-02-6,cytochrome P450 inhibitor
24305,m05,BRD-K13819402-003-02-9,Acetylcholinesterase inhibitor
24305,m07,BRD-K13994703-001-02-0,adrenergic receptor antagonist
24305,m11,BRD-K14200658-001-02-6,Vesicular monoamine transporter inhibitor
24305,m12,BRD-K14221570-236-01-1,HIV entry inhibitor
24305,m16,BRD-K14282469-001-01-5,serotonin receptor antagonist
24305,m18,BRD-K14441456-001-01-2,EGFR inhibitor
24305,m19,BRD-K14496212-001-01-1,dopamine receptor agonist
24305,m21,BRD-K14618467-003-01-8,IKK inhibitor
24305,n01,BRD-K14765469-003-02-3,acetylcholinesterase inhibitor
24305,n02,BRD-K14767410-001-01-5,cyclooxygenase inhibitor
24305,n03,BRD-K14807180-001-01-7,serotonin receptor antagonist
24305,n04,BRD-K14821540-001-02-1,mitochondrial oxidative phosphorylation uncoupler
24305,n06,BRD-K14888893-001-02-3,KATP activator
24305,n07,BRD-K14965640-001-03-3,Cyclooxygenase inhibitor
24305,n08,BRD-K14993104-001-03-4,Chemoreceptor agonist
24305,n11,BRD-K15025317-001-04-5,NFkB pathway inhibitor
24305,n12,BRD-K15164005-001-01-5,carboxylesterase inhibitor
24305,n15,BRD-K15196155-001-01-5,Hydroxycarboxylic acid receptor agonist
24305,n17,BRD-K15519488-001-01-6,dopamine receptor agonist
24305,n19,BRD-K15567136-001-01-1,phosphodiesterase inhibitor
24305,n21,BRD-K15588452-003-01-9,serotonin receptor antagonist
24305,n22,BRD-K15601958-001-01-3,Lysophospholipid receptor agonist
24305,n23,BRD-K15616905-001-01-5,mitochondrial oxidative phosphorylation uncoupler
24305,n24,BRD-K15715913-001-01-5,dopamine receptor antagonist|serotonin receptor antagonist
24305,o01,BRD-K15766189-001-02-3,bacterial cell wall synthesis inhibitor
24305,o02,BRD-K15791587-003-01-7,tachykinin antagonist
24305,o04,BRD-K15868788-001-01-4,Serotonin receptor antagonist
24305,o05,BRD-K15916496-001-04-8,cytochrome P450 inhibitor|imidazoline receptor ligand
24305,o06,BRD-K15933101-003-01-2,dopamine receptor agonist|dopamine receptor modulator
24305,o07,BRD-K15935639-001-02-0,PGPH inhibitor|proteasome inhibitor
24305,o08,BRD-K15957397-001-02-6,CDC inhibitor
24305,o09,BRD-K16195444-001-01-7,Adrenergic receptor agonist
24305,o10,BRD-K16444452-001-03-4,phosphodiesterase inhibitor|leukotriene receptor antagonist|toll-like receptor antagonist|macrophage migration inhibiting factor inhibitor|macrophage migration inhibiting factor modulator|mediator release inhibitor|nitric oxide synthase inhibitor
24305,o14,BRD-K16485616-001-01-4,HDAC inhibitor|cell cycle inhibitor
24305,o15,BRD-K16508793-001-01-8,benzodiazepine receptor agonist
24305,o16,BRD-K16542329-001-05-1,phosphodiesterase inhibitor
24305,o17,BRD-K16551401-003-01-8,serotonin receptor agonist
24305,o19,BRD-K16604360-001-01-8,antiamyloidogenic agent|dopamine receptor agonist
24305,o20,BRD-K16664969-001-01-7,FLT3 inhibitor|tyrosine kinase inhibitor
24305,o22,BRD-K16977723-001-01-0,EGFR inhibitor
24305,o23,BRD-K17016787-001-03-5,estrogen receptor agonist
24305,p01,BRD-K17140735-300-01-6,Proteasome inhibitor
24305,p03,BRD-K17294426-050-04-0,dopamine receptor antagonist
24305,p04,BRD-K17368287-001-03-5,11-beta hydroxysteroid dehydrogenase inhibitor
24305,p05,BRD-K17378184-300-03-4,Dopamine receptor agonist
24305,p06,BRD-K17415526-001-02-7,protein tyrosine kinase inhibitor
24305,p07,BRD-K17497770-001-01-0,EGFR inhibitor|src inhibitor
24305,p08,BRD-K17565903-066-04-1,muscle relaxant
24305,p09,BRD-K17674993-001-03-1,Corticosteroid agonist
24305,p10,BRD-K17693482-001-03-9,potassium channel activator
24305,p14,BRD-K17743125-001-01-9,HDAC inhibitor|cell cycle inhibitor
24305,p15,BRD-K17743697-066-01-0,sodium/calcium exchange inhibitor
24305,p16,BRD-K17796732-001-02-0,cannabinoid receptor agonist
24305,p19,BRD-K17894950-001-04-4,CDK inhibitor|glycogen synthase kinase inhibitor
24305,p20,BRD-K17896185-001-01-2,opioid receptor agonist
24305,p21,BRD-K18059238-001-02-1,cyclooxygenase inhibitor|prostanoid receptor stimulant|thromboxane synthase stimulant
24305,p24,BRD-K18194590-065-02-3,adrenergic receptor agonist
25945,a01,BRD-A44966919-001-03-1,acetylcholine receptor antagonist
25945,a02,BRD-A45140972-060-02-4,bacterial 50S ribosomal subunit inhibitor
25945,a03,BRD-A45499626-001-01-0,Glutamate receptor antagonist
25945,a04,BRD-A45543382-001-02-7,radiopaque medium
25945,a05,BRD-A46066006-004-04-4,muscarinic antagonist
25945,a10,BRD-A47144777-001-02-5,HSP90 inhibitor
25945,a11,BRD-A47494775-003-03-0,Adrenergic receptor agonist
25945,a12,BRD-A47513740-001-02-5,protein phosphatase inhibitor
25945,a15,BRD-A47598013-004-02-0,selective serotonin reuptake inhibitor (SSRI)
25945,a17,BRD-A48257147-001-01-9,glutamate receptor agonist
25945,a18,BRD-A48300215-001-01-4,sodium channel blocker
25945,a21,BRD-A48809242-001-02-9,adenosine receptor agonist
25945,a23,BRD-A49046702-001-01-2,GABA uptake inhibitor
25945,a24,BRD-A49172652-001-13-1,ATPase inhibitor
25945,b01,BRD-A49225603-045-02-7,histamine receptor agonist
25945,b02,BRD-A49358627-001-03-9,PPAR receptor agonist
25945,b03,BRD-A49370193-051-01-7,serotonin receptor agonist
25945,b05,BRD-A49680073-001-01-9,JAK inhibitor|Lipocortin synthesis stimulant|STAT inhibitor
25945,b06,BRD-A49734948-001-03-3,Plant alkaloid
25945,b07,BRD-A49906757-004-03-1,Acetylcholine receptor antagonist
25945,b09,BRD-A50157456-065-02-4,adrenergic receptor agonist
25945,b10,BRD-A50311610-300-04-7,CAR agonist
25945,b11,BRD-A50675702-001-03-0,chloride channel blocker|GABA gated chloride channel blocker
25945,b12,BRD-A50684349-001-01-5,dopamine receptor agonist
25945,b15,BRD-A50737080-001-01-4,ATR kinase inhibitor
25945,b16,BRD-A50764878-001-01-4,serotonin receptor antagonist
25945,b19,BRD-A51410489-001-01-4,adrenergic receptor antagonist
25945,b21,BRD-A51714012-001-02-3,Adrenergic inhibitor
25945,b22,BRD-A51820102-008-04-0,Bacterial cell wall synthesis inhibitor
25945,b23,BRD-A51829654-001-01-4,Serotonin receptor antagonist
25945,c01,BRD-A52588987-004-04-1,Dopamine receptor antagonist
25945,c02,BRD-A52660433-066-01-3,Monoamine oxidase inhibitor
25945,c04,BRD-A52922642-001-02-9,L-type calcium channel blocker
25945,c05,BRD-A53077924-236-01-4,Selective serotonin reuptake enhancer (SSRE)
25945,c07,BRD-A53416814-001-01-5,nitric oxide production inhibitor|phosphoenolpyruvate carboxylase activator|serine/threonine protein phosphatase activator
25945,c09,BRD-A53576514-003-03-1,Acetylcholine receptor antagonist
25945,c10,BRD-A53952395-003-04-6,local anesthetic
25945,c13,BRD-A54029483-001-01-5,endothelin receptor antagonist
25945,c14,BRD-A54236247-003-02-7,Adrenergic receptor agonist
25945,c17,BRD-A54490543-066-04-4,monoamine oxidase inhibitor
25945,c18,BRD-A54845972-066-01-5,serotonin receptor agonist|adrenergic receptor partial agonist|dopamine receptor agonist
25945,c19,BRD-A54927599-001-07-8,P-selectin inhibitor
25945,c22,BRD-A55272860-001-03-9,dopamine receptor antagonist
25945,c23,BRD-A55369275-001-01-6,GABA receptor antagonist
25945,c24,BRD-A55393291-001-02-4,Androgen receptor agonist
25945,d01,BRD-A55424491-001-04-1,dihydrofolate reductase inhibitor
25945,d04,BRD-A55756846-001-05-5,PKA inhibitor
25945,d05,BRD-A55913614-316-04-7,antimalarial agent|DNA inhibitor
25945,d07,BRD-A56020723-001-02-0,cathepsin inhibitor|antiamyloidogenic agent
25945,d08,BRD-A56675431-001-04-0,Thiazide diuretic
25945,d13,BRD-A56987319-001-03-8,Adenylyl cyclase inhibitor
25945,d14,BRD-A57133233-003-03-7,histamine receptor antagonist
25945,d17,BRD-A57382968-001-06-8,Cyclooxygenase inhibitor
25945,d20,BRD-A58048407-001-06-3,Calcium channel blocker
25945,d24,BRD-A59215453-003-03-3,Acetylcholine receptor antagonist
25945,e03,BRD-A59303141-001-03-9,Thiazide diuretic
25945,e06,BRD-A60197193-001-05-4,Dopamine receptor antagonist
25945,e12,BRD-A61154809-001-03-5,ATP channel blocker|insulin secretagogue
25945,e14,BRD-A61392169-001-01-9,glutamate receptor antagonist
25945,e15,BRD-A61470182-001-02-4,macrophage activator
25945,e16,BRD-A61793559-001-04-0,Carbonic anhydrase inhibitor
25945,e19,BRD-A61856038-001-01-2,Lipoxygenase inhibitor
25945,e22,BRD-A62021152-003-01-8,serotonin receptor agonist
25945,e23,BRD-A62057054-001-01-5,Serotonin receptor antagonist
25945,f04,BRD-A62428732-096-02-6,antihistamine
25945,f05,BRD-A62505706-001-02-3,DNA directed DNA polymerase inhibitor
25945,f06,BRD-A62525898-001-02-9,Glucocorticoid receptor agonist
25945,f08,BRD-A63346720-300-01-1,sigma receptor antagonist|dopamine reuptake inhibitor
25945,f11,BRD-A63546914-003-01-2,Glutamate receptor antagonist
25945,f12,BRD-A63667919-103-01-9,dopamine receptor antagonist|partial serotonin receptor agonist
25945,f14,BRD-A63836183-362-01-1,angiotensin receptor antagonist
25945,f15,BRD-A63894585-001-03-4,glucocorticoid receptor agonist
25945,f16,BRD-A64092382-003-03-5,Sodium channel blocker
25945,f19,BRD-A64125466-236-02-0,choleretic agent
25945,f20,BRD-A64227845-004-02-8,Dopamine receptor agonist
25945,f21,BRD-A64228451-001-03-5,BTK inhibitor
25945,f23,BRD-A64485570-001-02-9,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
25945,g02,BRD-A64933752-001-01-0,adenosine receptor agonist
25945,g06,BRD-A64977602-001-01-9,Adrenergic receptor antagonist
25945,g07,BRD-A65013509-003-03-8,Acetylcholine receptor antagonist
25945,g08,BRD-A65051990-001-03-8,vitamin K antagonist
25945,g09,BRD-A65076780-001-01-3,adrenergic receptor antagonist|prolactin inhibitor
25945,g10,BRD-A65145453-001-02-0,glutamate receptor agonist
25945,g11,BRD-A65280694-003-03-8,Dopamine receptor antagonist
25945,g12,BRD-A65440446-001-02-5,Adrenergic receptor agonist
25945,g13,BRD-A65597028-003-02-4,Adrenergic receptor antagonist
25945,g14,BRD-A65615053-003-01-4,Serotonin receptor antagonist
25945,g15,BRD-A65671304-001-02-6,angiotensin receptor antagonist
25945,g17,BRD-A66025870-237-05-1,bacterial cell wall synthesis inhibitor
25945,g18,BRD-A66199457-001-02-2,antineoplastic
25945,g22,BRD-A66435872-313-01-8,Histamine receptor agonist
25945,g23,BRD-A66563878-003-01-8,Adrenergic receptor agonist
25945,h01,BRD-A66927094-001-01-7,Dopamine receptor antagonist
25945,h07,BRD-A67552019-001-02-2,ATPase inhibitor
25945,h09,BRD-A67862938-034-04-0,Adrenergic receptor antagonist
25945,h10,BRD-A68281735-001-02-0,Leukotriene receptor antagonist
25945,h12,BRD-A68723818-050-04-4,Histamine receptor antagonist
25945,h13,BRD-A68888262-003-02-9,histamine receptor antagonist
25945,h14,BRD-A68929948-001-01-9,antiamyloidogenic agent|gamma secretase inhibitor
25945,h15,BRD-A69636825-003-02-1,Calcium channel blocker
25945,h17,BRD-A69777949-001-04-4,topoisomerase inhibitor
25945,h18,BRD-A69786436-003-02-5,acetylcholine receptor antagonist
25945,h23,BRD-A70083328-001-02-9,Acetylcholinesterase inhibitor
25945,h24,BRD-A70268693-103-01-9,Acetylcholine receptor agonist
25945,i01,BRD-A70407468-001-01-2,adenosine receptor antagonist
25945,i02,BRD-A70514680-003-03-9,Local anesthetic
25945,i03,BRD-A70649075-008-04-3,sterol demethylase inhibitor
25945,i08,BRD-A71157293-003-03-5,Vitamin B
25945,i09,BRD-A71203467-001-01-5,Dopamine receptor antagonist
25945,i10,BRD-A71774530-001-01-8,chitin inhibitor
25945,i12,BRD-A71816415-236-02-7,HMGCR inhibitor
25945,i13,BRD-A72066420-001-01-1,PPAR receptor antagonist
25945,i14,BRD-A72483914-001-01-1,Serotonin receptor antagonist
25945,i15,BRD-A72596465-001-01-3,PPAR receptor antagonist
25945,i16,BRD-A72703248-001-02-7,calcium channel blocker|cytochrome P450 inhibitor
25945,i17,BRD-A72711497-236-02-0,bacterial permeability inducer
25945,i18,BRD-A72988804-001-03-8,Cyclooxygenase inhibitor
25945,i19,BRD-A73368467-003-02-8,Histamine receptor antagonist
25945,i23,BRD-A73859745-236-01-8,Apoptosis stimulant
25945,j02,BRD-A74667430-001-04-6,Cyclooxygenase inhibitor
25945,j03,BRD-A74904029-001-04-0,Casein kinase inhibitor
25945,j07,BRD-A74980173-001-02-8,Bacterial DNA gyrase inhibitor
25945,j09,BRD-A75478957-001-01-6,collagenase inhibitor|metalloproteinase inhibitor|stromelysin inhibitor
25945,j10,BRD-A75552914-001-04-4,Cyclooxygenase inhibitor
25945,j12,BRD-A75769826-003-01-3,opioid receptor antagonist
25945,j13,BRD-A75817871-001-02-6,ATPase inhibitor
25945,j14,BRD-A75850590-003-04-9,bacterial DNA gyrase inhibitor
25945,j16,BRD-A76093993-001-01-8,Potassium channel activator
25945,j24,BRD-A77291778-003-04-8,acetylcholine receptor antagonist
25945,k01,BRD-A77299732-001-01-6,Eukaryotic translation initiation factor inhibitor
25945,k02,BRD-A77349281-001-02-2,heparanase inhibitor|tyrosine phosphatase inhibitor
25945,k06,BRD-A78295502-337-03-5,anti-arrhythmia agent
25945,k10,BRD-A78377521-001-02-2,Kinesin-like spindle protein inhibitor
25945,k11,BRD-A78877355-003-03-6,Cyclooxygenase inhibitor
25945,k12,BRD-A78942461-003-01-3,Adrenergic receptor antagonist
25945,k13,BRD-A79226577-003-01-1,serotonin receptor antagonist|polarization inhibitor|sodium channel blocker
25945,k17,BRD-A79672927-001-04-1,Acetylcholine receptor antagonist
25945,k18,BRD-A79981887-003-04-0,adrenergic receptor agonist
25945,k19,BRD-A80017228-001-04-2,Sodium/potassium/chloride transporter inhibitor
25945,k21,BRD-A80213327-305-01-8,Ras GTPase inhibitor
25945,k22,BRD-A80594172-001-02-0,glucocorticoid receptor agonist
25945,l01,BRD-A80641450-001-01-4,Endothelin receptor antagonist
25945,l05,BRD-A81177136-001-03-6,calcium/calmodulin dependent protein kinase inhibitor|purinergic receptor antagonist
25945,l10,BRD-A81615860-001-02-9,tryptophan hydroxylase inhibitor
25945,l11,BRD-A81795050-003-01-7,oxidosqualene cyclase inhibitor
25945,l12,BRD-A81866333-003-01-5,Adenosine receptor agonist
25945,l13,BRD-A82238138-001-01-7,glucocorticoid receptor agonist
25945,l17,BRD-A82371568-001-01-5,ribonucleoside reductase inhibitor|DNA polymerase inhibitor|DNA repair enzyme inhibitor|DNA synthesis inhibitor|ribonucleotide reductase inhibitor
25945,l19,BRD-A82590476-001-01-1,tachykinin antagonist
25945,l20,BRD-A82656074-003-01-2,opioid receptor antagonist
25945,l22,BRD-A83326220-001-02-6,Nitric oxide production inhibitor
25945,m02,BRD-A83431637-001-01-3,Cytochrome P450 inhibitor
